Game ID,Game Timestamp,Difficulty,Board Solved,Time,Estimated Time,3BV,Completed 3BV,3BV p s,Efficiency,Total Clicks,Useful Clicks,Wasted Clicks
2096503888,2023-03-19 00:21:27,expert,False,0.166,,163,1,6.0241,50.0,2,2,0
2096503360,2023-03-19 00:21:26,expert,False,0.192,,202,1,5.2083,50.0,2,2,0
2096502787,2023-03-19 00:21:12,expert,False,12.468,83.481,154,23,1.8447,68.0,34,31,3
2096502783,2023-03-19 00:21:09,expert,False,2.046,132.990,195,3,1.4663,43.0,7,5,2
2096502780,2023-03-19 00:21:08,expert,False,0.573,48.992,171,2,3.4904,67.0,3,3,0
2096374418,2023-03-18 22:56:07,expert,False,37.217,110.298,163,55,1.4778,54.0,102,89,13
2096374415,2023-03-18 22:56:03,expert,False,3.263,57.547,194,11,3.3711,122.0,9,8,1
2096374414,2023-03-18 22:56:00,expert,False,2.174,63.481,146,5,2.2999,71.0,7,7,0
2096374413,2023-03-18 22:55:57,expert,False,2.493,92.241,148,4,1.6045,57.0,7,5,2
2096374000,2023-03-18 22:55:55,expert,False,1.035,109.193,211,2,1.9324,50.0,4,3,1
2096373999,2023-03-18 22:55:54,expert,False,0.172,,155,1,5.8140,50.0,2,2,0
2096373998,2023-03-18 22:55:53,expert,False,0.162,,137,1,6.1728,50.0,2,2,0
2096373995,2023-03-18 22:55:38,expert,False,13.324,83.420,144,23,1.7262,64.0,36,31,5
2096373994,2023-03-18 22:55:37,expert,False,0.580,61.190,211,2,3.4483,67.0,3,3,0
2096373993,2023-03-18 22:55:36,expert,False,0.618,50.058,162,2,3.2362,67.0,3,3,0
2096373595,2023-03-18 22:55:28,expert,False,5.229,96.446,166,9,1.7212,53.0,17,14,3
2096373594,2023-03-18 22:55:27,expert,False,0.732,,176,0,,0.0,3,3,0
2096372945,2023-03-18 22:54:36,expert,False,43.684,75.528,185,107,2.4494,82.0,131,121,10
2096372528,2023-03-18 22:54:35,expert,False,0.185,,170,1,5.4054,50.0,2,2,0
2096372524,2023-03-18 22:54:26,expert,False,8.361,73.995,177,20,2.3921,71.0,28,28,0
2096372523,2023-03-18 22:54:24,expert,False,0.634,59.913,189,2,3.1546,67.0,3,3,0
2096372522,2023-03-18 22:54:21,expert,False,2.593,99.053,191,5,1.9283,56.0,9,8,1
2096372140,2023-03-18 22:54:15,expert,False,4.196,82.521,177,9,2.1449,64.0,14,14,0
2096370461,2023-03-18 22:53:38,expert,False,18.449,78.516,183,43,2.3308,77.0,56,54,2
2096370458,2023-03-18 22:53:37,expert,False,0.662,60.573,183,2,3.0211,67.0,3,3,0
2096370455,2023-03-18 22:53:35,expert,False,1.186,86.578,219,3,2.5295,60.0,5,5,0
2096369989,2023-03-18 22:53:02,expert,False,31.250,98.380,170,54,1.7280,59.0,91,86,5
2096369687,2023-03-18 22:52:47,expert,False,13.662,67.172,177,36,2.6350,82.0,44,42,2
2096369686,2023-03-18 22:52:46,expert,False,0.145,,178,1,6.8966,50.0,2,2,0
2096369685,2023-03-18 22:52:45,expert,False,0.520,,183,1,1.9231,50.0,2,2,0
2096368714,2023-03-18 22:52:37,expert,False,6.435,104.033,194,12,1.8648,52.0,23,23,0
2096368705,2023-03-18 22:52:11,expert,False,24.233,85.063,172,49,2.0220,70.0,70,61,9
2096368598,2023-03-18 22:52:05,expert,False,5.481,105.634,212,11,2.0069,69.0,16,15,1
2096368596,2023-03-18 22:52:01,expert,False,2.797,126.564,181,4,1.4301,44.0,9,9,0
2096368595,2023-03-18 22:51:58,expert,False,1.601,,164,1,0.6246,14.0,7,6,1
2096368591,2023-03-18 22:51:54,expert,False,2.157,138.767,193,3,1.3908,43.0,7,7,0
2096368343,2023-03-18 22:51:53,expert,False,0.175,,157,1,5.7143,50.0,2,2,0
2096368340,2023-03-18 22:51:50,expert,False,2.297,91.306,159,4,1.7414,44.0,9,9,0
2096368339,2023-03-18 22:51:49,expert,False,0.582,,160,1,1.7182,33.0,3,3,0
2096368208,2023-03-18 22:51:21,expert,False,24.373,73.119,174,58,2.3797,76.0,76,67,9
2096368207,2023-03-18 22:51:20,expert,False,0.609,43.544,143,2,3.2841,67.0,3,3,0
2096368203,2023-03-18 22:51:17,expert,False,2.089,108.628,156,3,1.4361,43.0,7,6,1
2096368202,2023-03-18 22:51:15,expert,False,0.777,,161,1,1.2870,33.0,3,3,0
2096367350,2023-03-18 22:50:50,expert,False,23.555,91.008,170,44,1.8680,65.0,68,66,2
2096367203,2023-03-18 22:50:49,expert,False,0.589,,197,1,1.6978,33.0,3,3,0
2096367200,2023-03-18 22:50:48,expert,False,0.627,50.787,162,2,3.1898,67.0,3,3,0
2096366848,2023-03-18 22:50:42,expert,False,4.086,64.633,174,11,2.6921,92.0,12,12,0
2096366547,2023-03-18 22:50:04,expert,False,33.753,87.396,145,56,1.6591,60.0,93,85,8
2096366545,2023-03-18 22:50:03,expert,False,0.617,,193,1,1.6207,50.0,2,2,0
2096366322,2023-03-18 22:49:56,expert,False,6.153,88.706,173,12,1.9503,63.0,19,17,2
2096366321,2023-03-18 22:49:54,expert,False,0.590,,163,1,1.6949,33.0,3,3,0
2096366319,2023-03-18 22:49:53,expert,False,0.722,,171,1,1.3850,33.0,3,3,0
2096366317,2023-03-18 22:49:52,expert,False,0.585,,153,1,1.7094,33.0,3,3,0
2096365906,2023-03-18 22:49:45,expert,False,5.418,53.096,147,15,2.7685,88.0,17,16,1
2096365902,2023-03-18 22:49:44,expert,False,0.608,,164,1,1.6447,50.0,2,2,0
2096365901,2023-03-18 22:49:43,expert,False,0.185,,164,1,5.4054,50.0,2,2,0
2096365503,2023-03-18 22:49:38,expert,False,3.872,103.092,213,8,2.0661,62.0,13,10,3
2096365500,2023-03-18 22:49:37,expert,False,0.169,,177,1,5.9172,50.0,2,2,0
2096365366,2023-03-18 22:49:32,expert,False,4.655,75.256,194,12,2.5779,86.0,14,13,1
2096365365,2023-03-18 22:49:31,expert,False,0.175,,148,1,5.7143,50.0,2,2,0
2096365113,2023-03-18 22:49:12,expert,False,0.154,,162,1,6.4935,50.0,2,2,0
2096365114,2023-03-18 22:49:12,expert,False,15.755,77.250,152,31,1.9676,62.0,50,46,4
2096364861,2023-03-18 22:48:56,expert,False,13.989,93.081,173,26,1.8586,63.0,41,37,4
2096364651,2023-03-18 22:48:55,expert,False,0.173,,185,1,5.7803,50.0,2,2,0
2096364649,2023-03-18 22:48:54,expert,False,0.195,,170,1,5.1282,50.0,2,2,0
2096364642,2023-03-18 22:48:50,expert,False,3.143,82.616,184,7,2.2272,70.0,10,9,1
2096364085,2023-03-18 22:48:48,expert,False,0.159,,172,1,6.2893,50.0,2,2,0
2096364081,2023-03-18 22:48:40,expert,False,6.574,123.591,188,10,1.5211,53.0,19,18,1
2096362170,2023-03-18 22:47:48,expert,False,47.910,85.173,160,90,1.8785,68.0,133,124,9
2096361471,2023-03-18 22:46:46,expert,False,51.575,83.117,195,121,2.3461,86.0,141,134,7
2096361469,2023-03-18 22:46:45,expert,False,0.756,,152,1,1.3228,33.0,3,3,0
2096361468,2023-03-18 22:46:44,expert,False,0.151,,189,1,6.6225,50.0,2,2,0
2096361063,2023-03-18 22:46:42,expert,False,0.593,,158,1,1.6863,50.0,2,2,0
2096361059,2023-03-18 22:46:41,expert,False,0.638,,142,1,1.5674,50.0,2,2,0
2096361057,2023-03-18 22:46:40,expert,False,0.188,,149,1,5.3191,50.0,2,2,0
2096361056,2023-03-18 22:46:39,expert,False,0.696,,132,1,1.4368,33.0,3,3,0
2096358985,2023-03-18 22:45:57,expert,False,40.199,86.850,175,81,2.0150,69.0,118,102,16
2096358983,2023-03-18 22:45:55,expert,False,0.664,,197,1,1.5060,33.0,3,3,0
2096358618,2023-03-18 22:45:45,expert,False,10.125,81.000,160,20,1.9753,65.0,31,29,2
2096358616,2023-03-18 22:45:43,expert,False,0.627,37.829,181,3,4.7847,60.0,5,5,0
2096358614,2023-03-18 22:45:42,expert,False,0.137,,170,1,7.2993,50.0,2,2,0
2096357638,2023-03-18 22:45:11,expert,False,23.263,67.359,194,67,2.8801,97.0,69,64,5
2096357303,2023-03-18 22:45:10,expert,False,0.175,,156,0,,0.0,2,2,0
2096355697,2023-03-18 22:43:15,expert,False,3.420,67.640,178,9,2.6316,75.0,12,11,1
2096353620,2023-03-18 22:42:40,expert,False,33.561,80.891,188,78,2.3241,85.0,92,83,9
2096353618,2023-03-18 22:42:38,expert,False,0.817,,200,1,1.2240,33.0,3,3,0
2096353612,2023-03-18 22:42:16,expert,False,21.315,96.844,209,46,2.1581,85.0,54,49,5
2096353166,2023-03-18 22:42:03,expert,False,0.426,,171,1,2.3474,50.0,2,2,0
2096353037,2023-03-18 22:41:31,expert,False,30.180,92.735,169,55,1.8224,64.0,86,77,9
2096352644,2023-03-18 22:41:24,expert,False,6.112,57.724,170,18,2.9450,100.0,18,18,0
2096352641,2023-03-18 22:41:15,expert,False,7.511,67.599,171,19,2.5296,76.0,25,24,1
2096352637,2023-03-18 22:40:46,expert,False,25.257,72.088,137,48,1.9005,69.0,70,67,3
2096352636,2023-03-18 22:40:44,expert,False,1.073,,152,1,0.9320,25.0,4,4,0
2096352188,2023-03-18 22:40:37,expert,False,5.913,172.322,204,7,1.1838,39.0,18,13,5
2096352182,2023-03-18 22:40:28,expert,False,8.277,52.181,145,23,2.7788,85.0,27,25,2
2096352181,2023-03-18 22:40:27,expert,False,0.157,,161,0,,0.0,2,2,0
2096351933,2023-03-18 22:40:24,expert,False,2.817,166.203,177,3,1.0650,33.0,9,9,0
2096351932,2023-03-18 22:40:23,expert,False,0.158,,160,1,6.3291,50.0,2,2,0
2096351365,2023-03-18 22:40:15,expert,False,4.748,59.350,175,14,2.9486,88.0,16,15,1
2096350978,2023-03-18 22:39:59,expert,False,13.482,69.907,140,27,2.0027,60.0,45,42,3
2096350975,2023-03-18 22:39:52,expert,False,6.895,78.143,170,15,2.1755,75.0,20,19,1
2096350974,2023-03-18 22:39:51,expert,False,0.182,,190,1,5.4945,50.0,2,2,0
2096348540,2023-03-18 22:39:35,expert,False,8.549,79.078,148,16,1.8716,57.0,28,27,1
2096348533,2023-03-18 22:39:16,expert,False,1.294,80.659,187,3,2.3184,50.0,6,6,0
2096348531,2023-03-18 22:39:13,expert,False,2.622,49.527,170,9,3.4325,90.0,10,8,2
2096348229,2023-03-18 22:39:08,expert,False,3.283,104.399,159,5,1.5230,38.0,13,11,2
2096347936,2023-03-18 22:38:53,expert,False,13.601,113.754,184,22,1.6175,50.0,44,38,6
2096347934,2023-03-18 22:38:51,expert,False,0.156,,192,1,6.4103,50.0,2,2,0
2096347553,2023-03-18 22:37:03,expert,False,16.191,71.872,182,41,2.5323,82.0,50,48,2
2096347550,2023-03-18 22:37:00,expert,False,2.111,83.385,158,4,1.8948,50.0,8,8,0
2096347549,2023-03-18 22:36:58,expert,False,1.962,107.910,165,3,1.5291,43.0,7,7,0
2096347343,2023-03-18 22:36:54,expert,False,3.072,62.208,162,8,2.6042,67.0,12,12,0
2096347341,2023-03-18 22:36:50,expert,False,2.469,93.822,152,4,1.6201,44.0,9,8,1
2096347058,2023-03-18 22:36:45,expert,False,4.401,62.054,141,10,2.2722,77.0,13,12,1
2096347055,2023-03-18 22:36:44,expert,False,0.173,,179,0,,0.0,2,2,0
2096347053,2023-03-18 22:36:39,expert,False,3.734,112.553,211,7,1.8747,64.0,11,10,1
2096347051,2023-03-18 22:36:38,expert,False,0.539,,202,1,1.8553,50.0,2,2,0
2096347050,2023-03-18 22:36:37,expert,False,0.654,65.727,201,2,3.0581,67.0,3,3,0
2096346564,2023-03-18 22:36:29,expert,False,1.679,54.064,161,5,2.9780,83.0,6,6,0
2096346331,2023-03-18 22:36:27,expert,False,1.196,,174,1,0.8361,33.0,3,3,0
2096346330,2023-03-18 22:36:26,expert,False,0.470,,171,1,2.1277,33.0,3,3,0
2096346327,2023-03-18 22:36:23,expert,False,1.973,84.839,172,4,2.0274,50.0,8,7,1
2096346325,2023-03-18 22:36:22,expert,False,0.568,,181,1,1.7606,50.0,2,2,0
2096346324,2023-03-18 22:36:19,expert,False,1.491,,168,1,0.6707,17.0,6,5,1
2096346069,2023-03-18 22:36:12,expert,False,5.414,175.414,162,5,0.9235,28.0,18,15,3
2096345235,2023-03-18 22:35:53,expert,False,17.065,58.915,145,42,2.4612,72.0,58,54,4
2096344737,2023-03-18 22:35:44,expert,False,0.175,,155,1,5.7143,50.0,2,2,0
2096344736,2023-03-18 22:35:42,expert,False,0.561,,196,1,1.7825,33.0,3,3,0
2096344513,2023-03-18 22:35:34,expert,False,7.619,70.022,193,21,2.7563,91.0,23,22,1
2096344506,2023-03-18 22:35:29,expert,False,4.119,110.527,161,6,1.4567,40.0,15,15,0
2096344050,2023-03-18 22:34:28,expert,False,56.854,78.054,162,118,2.0755,70.0,169,158,11
2096343511,2023-03-18 22:34:27,expert,False,0.166,,166,1,6.0241,50.0,2,2,0
2096343099,2023-03-18 22:34:17,expert,False,8.942,128.765,216,15,1.6775,58.0,26,22,4
2096342685,2023-03-18 22:34:14,expert,False,1.721,136.820,159,2,1.1621,33.0,6,5,1
2096342682,2023-03-18 22:34:10,expert,False,3.429,157.734,184,4,1.1665,31.0,13,11,2
2096342679,2023-03-18 22:34:06,expert,False,3.052,128.184,168,4,1.3106,57.0,7,6,1
2096342338,2023-03-18 22:33:47,expert,False,16.907,67.628,176,44,2.6025,77.0,57,55,2
2096342336,2023-03-18 22:33:45,expert,False,0.699,69.900,200,2,2.8612,67.0,3,3,0
2096342331,2023-03-18 22:33:36,expert,False,6.360,73.670,139,12,1.8868,57.0,21,20,1
2096342330,2023-03-18 22:33:35,expert,False,0.177,,154,0,,0.0,2,2,0
2096342123,2023-03-18 22:33:34,expert,False,0.162,,168,0,,0.0,2,2,0
2096342120,2023-03-18 22:33:27,expert,False,6.279,63.837,183,18,2.8667,120.0,15,15,0
2096342029,2023-03-18 22:32:59,expert,False,26.397,74.392,155,55,2.0836,70.0,79,70,9
2096342028,2023-03-18 22:32:58,expert,False,0.598,,143,1,1.6722,50.0,2,2,0
2096341824,2023-03-18 22:32:57,expert,False,0.153,,153,1,6.5359,50.0,2,2,0
2096341822,2023-03-18 22:32:56,expert,False,0.141,,184,1,7.0922,50.0,2,2,0
2096341819,2023-03-18 22:32:54,expert,False,1.644,109.600,200,3,1.8248,43.0,7,7,0
2096312706,2023-03-18 22:11:46,expert,False,1.556,71.187,183,4,2.5707,80.0,5,5,0
2096312704,2023-03-18 22:11:45,expert,False,0.162,,187,1,6.1728,50.0,2,2,0
2096312701,2023-03-18 22:11:40,expert,False,3.994,59.111,148,10,2.5038,77.0,13,11,2
2096312369,2023-03-18 22:11:39,expert,False,0.543,,178,1,1.8416,50.0,2,2,0
2096312367,2023-03-18 22:11:36,expert,False,1.418,,167,1,0.7052,20.0,5,4,1
2096312149,2023-03-18 22:11:19,expert,False,15.659,85.690,197,36,2.2990,82.0,44,42,2
2096311343,2023-03-18 22:10:38,expert,False,39.474,78.579,213,107,2.7106,95.0,113,107,6
2096311342,2023-03-18 22:10:33,expert,False,4.176,83.520,200,10,2.3946,63.0,16,16,0
2096311162,2023-03-18 22:10:32,expert,False,0.582,48.306,166,2,3.4364,67.0,3,3,0
2096311160,2023-03-18 22:10:31,expert,False,0.155,,167,1,6.4516,50.0,2,2,0
2096311158,2023-03-18 22:10:30,expert,False,0.145,,171,1,6.8966,50.0,2,2,0
2096311153,2023-03-18 22:10:17,expert,False,12.511,85.420,198,29,2.3180,83.0,35,32,3
2096310743,2023-03-18 22:10:15,expert,False,1.653,,140,1,0.6050,20.0,5,3,2
2096310742,2023-03-18 22:10:14,expert,False,0.153,,176,1,6.5359,50.0,2,2,0
2096310740,2023-03-18 22:10:11,expert,False,0.132,,169,0,,0.0,2,2,0
2096310741,2023-03-18 22:10:11,expert,False,1.714,75.759,221,5,2.9172,83.0,6,6,0
2096310739,2023-03-18 22:10:09,expert,False,0.142,,151,1,7.0423,50.0,2,2,0
2366225908,2023-06-18 23:12:49,expert,False,16.415,67.940,149,36,2.1931,69.0,52,52,0
2366225211,2023-06-18 23:12:45,expert,False,0.529,47.081,178,2,3.7807,67.0,3,3,0
2365620641,2023-06-18 17:21:56,expert,False,16.174,75.064,181,39,2.4113,80.0,49,43,6
2365619592,2023-06-18 17:20:58,expert,False,47.521,73.032,146,95,1.9991,75.0,127,119,8
2365619336,2023-06-18 17:20:40,expert,False,14.668,66.946,178,39,2.6588,87.0,45,42,3
2365619334,2023-06-18 17:20:38,expert,False,0.188,,233,1,5.3191,50.0,2,2,0
2365618992,2023-06-18 17:20:29,expert,False,2.349,145.638,186,3,1.2771,33.0,9,8,1
2365618991,2023-06-18 17:20:27,expert,False,0.566,,149,1,1.7668,33.0,3,3,0
2365618018,2023-06-18 17:19:48,expert,False,31.407,72.389,189,82,2.6109,89.0,92,85,7
2365618015,2023-06-18 17:19:45,expert,False,1.067,57.262,161,3,2.8116,60.0,5,5,0
2365618014,2023-06-18 17:19:43,expert,False,0.775,,163,1,1.2903,25.0,4,4,0
2365618011,2023-06-18 17:19:37,expert,False,3.407,220.319,194,3,0.8805,25.0,12,6,6
2365617475,2023-06-18 17:19:35,expert,False,0.894,,195,1,1.1186,33.0,3,3,0
2365617474,2023-06-18 17:19:34,expert,False,0.151,,149,1,6.6225,50.0,2,2,0
2365617472,2023-06-18 17:19:27,expert,False,2.231,94.818,170,4,1.7929,50.0,8,8,0
2365617471,2023-06-18 17:19:26,expert,False,0.539,,158,1,1.8553,33.0,3,3,0
2365615774,2023-06-18 17:18:22,expert,False,60.001,78.050,160,123,2.0500,75.0,165,156,9
2365615772,2023-06-18 17:18:12,expert,False,0.154,,184,0,,0.0,2,2,0
2365614998,2023-06-18 17:17:28,expert,False,41.966,89.406,196,92,2.1923,79.0,117,107,10
2365614997,2023-06-18 17:17:25,expert,False,1.290,,193,1,0.7752,25.0,4,3,1
2365614517,2023-06-18 17:16:30,expert,False,50.833,92.135,174,96,1.8885,71.0,136,128,8
2365614514,2023-06-18 17:16:28,expert,False,0.758,,210,1,1.3193,33.0,3,3,0
2365613092,2023-06-18 17:15:38,expert,False,41.101,76.669,194,104,2.5304,85.0,122,121,1
2365613089,2023-06-18 17:15:36,expert,False,0.684,,210,1,1.4620,33.0,3,3,0
2365612774,2023-06-18 17:15:08,expert,False,22.065,88.773,173,43,1.9488,66.0,65,61,4
2365612510,2023-06-18 17:14:59,expert,False,6.505,88.224,217,16,2.4596,76.0,21,17,4
2365612509,2023-06-18 17:14:57,expert,False,0.203,,204,1,4.9261,50.0,2,2,0
2365612507,2023-06-18 17:14:56,expert,False,0.168,,225,1,5.9524,50.0,2,2,0
2365612506,2023-06-18 17:14:55,expert,False,0.163,,125,1,6.1350,50.0,2,2,0
2365612505,2023-06-18 17:14:54,expert,False,0.163,,186,0,,0.0,2,2,0
2365612504,2023-06-18 17:14:51,expert,False,0.623,58.874,189,2,3.2103,67.0,3,3,0
2365612383,2023-06-18 17:14:42,expert,False,6.748,86.599,154,12,1.7783,57.0,21,21,0
2365612381,2023-06-18 17:14:41,expert,False,0.551,49.590,180,2,3.6298,67.0,3,3,0
2365612380,2023-06-18 17:14:39,expert,False,0.563,49.263,175,2,3.5524,67.0,3,3,0
2365611605,2023-06-18 17:14:21,expert,False,12.555,105.323,151,18,1.4337,49.0,37,37,0
2365611334,2023-06-18 17:14:20,expert,False,0.176,,144,1,5.6818,50.0,2,2,0
2365611331,2023-06-18 17:14:19,expert,False,0.156,,224,0,,0.0,2,2,0
2365611328,2023-06-18 17:14:12,expert,False,2.383,112.001,188,4,1.6786,44.0,9,8,1
2365611326,2023-06-18 17:14:10,expert,False,1.558,156.579,201,2,1.2837,29.0,7,7,0
2365611325,2023-06-18 17:14:08,expert,False,0.513,,206,1,1.9493,50.0,2,2,0
2365611034,2023-06-18 17:14:06,expert,False,1.581,84.320,160,3,1.8975,50.0,6,5,1
2365611029,2023-06-18 17:14:03,expert,False,1.323,97.241,147,2,1.5117,40.0,5,5,0
2365610826,2023-06-18 17:14:02,expert,False,0.719,,152,1,1.3908,33.0,3,3,0
2365610820,2023-06-18 17:13:53,expert,False,1.716,89.804,157,3,1.7483,60.0,5,4,1
2365478748,2023-06-18 14:27:40,expert,False,3.823,64.296,185,11,2.8773,85.0,13,12,1
2365478322,2023-06-18 14:27:39,expert,False,0.169,,192,1,5.9172,50.0,2,2,0
2365478321,2023-06-18 14:27:37,expert,False,1.449,112.298,155,2,1.3803,40.0,5,4,1
2365478320,2023-06-18 14:27:35,expert,False,0.594,,172,1,1.6835,33.0,3,3,0
2365478319,2023-06-18 14:27:34,expert,False,0.688,69.488,202,2,2.9070,67.0,3,3,0
2365478318,2023-06-18 14:27:33,expert,False,0.160,,164,1,6.2500,50.0,2,2,0
2365478315,2023-06-18 14:27:30,expert,False,1.781,81.481,183,4,2.2459,57.0,7,6,1
2365478043,2023-06-18 14:27:29,expert,False,0.826,,173,1,1.2107,33.0,3,3,0
2365478042,2023-06-18 14:27:27,expert,False,0.336,29.904,178,2,5.9524,67.0,3,3,0
2365478041,2023-06-18 14:27:26,expert,False,0.158,,178,0,,0.0,2,2,0
2365476588,2023-06-18 14:27:09,expert,False,15.075,102.175,183,27,1.7910,64.0,42,40,2
2365476586,2023-06-18 14:27:07,expert,False,0.481,41.607,173,2,4.1580,67.0,3,3,0
2365475098,2023-06-18 14:25:13,expert,False,3.307,156.256,189,4,1.2096,36.0,11,10,1
2365475096,2023-06-18 14:25:12,expert,False,0.174,,186,1,5.7471,50.0,2,2,0
2365474144,2023-06-18 14:24:27,expert,False,42.848,78.859,173,94,2.1938,76.0,124,113,11
2365473750,2023-06-18 14:24:25,expert,False,1.703,107.857,190,3,1.7616,50.0,6,6,0
2365473748,2023-06-18 14:24:23,expert,False,0.777,,181,1,1.2870,50.0,2,2,0
2365473423,2023-06-18 14:23:50,expert,False,23.682,69.073,175,60,2.5336,85.0,71,67,4
2365473421,2023-06-18 14:23:48,expert,False,0.282,23.829,169,2,7.0922,67.0,3,3,0
2365473059,2023-06-18 14:23:31,expert,False,15.316,78.164,148,29,1.8934,59.0,49,46,3
2365473057,2023-06-18 14:23:30,expert,False,0.152,,162,1,6.5789,50.0,2,2,0
2365472320,2023-06-18 14:23:29,expert,False,0.153,,161,0,,0.0,2,2,0
2365472319,2023-06-18 14:23:26,expert,False,1.803,169.482,188,2,1.1093,33.0,6,5,1
2365472315,2023-06-18 14:23:17,expert,False,6.857,61.352,170,19,2.7709,90.0,21,20,1
2365472314,2023-06-18 14:23:16,expert,False,0.156,,175,1,6.4103,50.0,2,2,0
2365472313,2023-06-18 14:23:15,expert,False,0.155,,163,1,6.4516,50.0,2,2,0
2365472064,2023-06-18 14:23:03,expert,False,9.561,103.896,163,15,1.5689,54.0,28,24,4
2365472061,2023-06-18 14:22:58,expert,False,3.648,58.700,177,11,3.0154,85.0,13,13,0
2365468137,2023-06-18 14:20:16,expert,True,78.719,,153,153,1.9436,68.0,225,213,12
2365467400,2023-06-18 14:19:46,expert,False,28.298,84.445,188,63,2.2263,80.0,79,74,5
2365467398,2023-06-18 14:19:43,expert,False,1.516,,150,1,0.6596,33.0,3,3,0
2365466772,2023-06-18 14:19:39,expert,False,3.256,132.411,122,3,0.9214,23.0,13,13,0
2365466766,2023-06-18 14:19:31,expert,False,0.152,,160,0,,0.0,2,2,0
2365466767,2023-06-18 14:19:31,expert,False,6.377,76.170,215,18,2.8226,95.0,19,16,3
2365465890,2023-06-18 14:19:25,expert,False,4.736,92.089,175,9,1.9003,56.0,16,15,1
2365465889,2023-06-18 14:19:23,expert,False,0.142,,155,1,7.0423,50.0,2,2,0
2365465888,2023-06-18 14:19:22,expert,False,0.516,,176,1,1.9380,33.0,3,3,0
2365465887,2023-06-18 14:19:20,expert,False,0.828,,180,1,1.2077,25.0,4,4,0
2365465886,2023-06-18 14:19:18,expert,False,1.336,85.949,193,3,2.2455,50.0,6,6,0
2365465885,2023-06-18 14:19:14,expert,False,3.018,56.965,151,8,2.6508,80.0,10,9,1
2365465884,2023-06-18 14:19:09,expert,False,3.132,61.466,157,8,2.5543,73.0,11,11,0
2365465883,2023-06-18 14:19:08,expert,False,0.159,,189,0,,0.0,2,2,0
2365465881,2023-06-18 14:19:06,expert,False,0.563,47.011,167,2,3.5524,67.0,3,3,0
2365464410,2023-06-18 14:17:15,expert,False,32.922,70.077,149,70,2.1262,74.0,94,87,7
2365464209,2023-06-18 14:17:10,expert,False,3.834,68.054,142,8,2.0866,67.0,12,9,3
2365463766,2023-06-18 14:16:35,expert,False,31.068,87.265,191,68,2.1887,78.0,87,84,3
2365463628,2023-06-18 14:16:25,expert,False,8.585,99.954,163,14,1.6308,54.0,26,23,3
2365463262,2023-06-18 14:16:14,expert,False,9.900,83.276,143,17,1.7172,59.0,29,28,1
2365463260,2023-06-18 14:16:12,expert,False,0.991,55.496,224,4,4.0363,67.0,6,6,0
2365463257,2023-06-18 14:16:11,expert,False,0.332,,153,0,,0.0,3,3,0
2365463256,2023-06-18 14:16:09,expert,False,0.482,31.169,194,3,6.2241,75.0,4,4,0
2365463255,2023-06-18 14:16:07,expert,False,0.321,,194,1,3.1153,33.0,3,3,0
2365463254,2023-06-18 14:16:06,expert,False,0.167,,161,1,5.9880,50.0,2,2,0
2365462664,2023-06-18 14:16:04,expert,False,0.629,33.756,161,3,4.7695,60.0,5,5,0
2365462663,2023-06-18 14:16:03,expert,False,0.804,32.321,201,5,6.2189,83.0,6,6,0
2365462662,2023-06-18 14:16:01,expert,False,0.792,46.464,176,3,3.7879,50.0,6,6,0
2365462660,2023-06-18 14:15:57,expert,False,1.504,58.656,195,5,3.3245,56.0,9,9,0
2365462657,2023-06-18 14:15:52,expert,False,2.997,70.644,165,7,2.3357,70.0,10,9,1
2365462655,2023-06-18 14:15:51,expert,False,0.820,,185,1,1.2195,33.0,3,3,0
2365462181,2023-06-18 14:15:49,expert,False,0.150,,152,1,6.6667,50.0,2,2,0
2365462180,2023-06-18 14:15:48,expert,False,0.163,,179,0,,0.0,2,2,0
2365462179,2023-06-18 14:15:47,expert,False,0.096,,201,0,,0.0,2,2,0
2365462176,2023-06-18 14:15:44,expert,False,1.668,63.384,152,4,2.3981,80.0,5,5,0
2365462173,2023-06-18 14:15:43,expert,False,0.413,,231,1,2.4213,50.0,2,2,0
2365461164,2023-06-18 14:15:41,expert,False,0.730,,183,1,1.3699,33.0,3,3,0
2365461162,2023-06-18 14:15:38,expert,False,1.731,41.049,166,7,4.0439,100.0,7,7,0
2365461159,2023-06-18 14:15:36,expert,False,1.142,59.384,156,3,2.6270,60.0,5,5,0
2365459959,2023-06-18 14:15:10,expert,False,23.983,91.340,179,47,1.9597,66.0,71,66,5
2365459955,2023-06-18 14:15:01,expert,False,6.783,56.848,176,21,3.0960,95.0,22,22,0
2365459953,2023-06-18 14:15:00,expert,False,0.141,,169,1,7.0922,50.0,2,2,0
2365456684,2023-06-18 14:12:03,expert,False,4.843,80.394,166,10,2.0648,67.0,15,10,5
2365456683,2023-06-18 14:12:01,expert,False,0.454,36.547,161,2,4.4053,50.0,4,4,0
2365456682,2023-06-18 14:12:00,expert,False,0.149,,180,1,6.7114,50.0,2,2,0
2365456679,2023-06-18 14:11:52,expert,False,5.793,73.137,202,16,2.7620,80.0,20,19,1
2365456134,2023-06-18 14:11:48,expert,False,2.722,92.548,170,5,1.8369,50.0,10,10,0
2365456133,2023-06-18 14:11:44,expert,False,3.261,53.955,182,11,3.3732,100.0,11,10,1
2365456132,2023-06-18 14:11:42,expert,False,0.469,24.232,155,3,6.3966,75.0,4,4,0
2365455915,2023-06-18 14:11:14,expert,False,15.437,136.617,177,20,1.2956,43.0,46,37,9
